Order_Value,City_Tier,Payment_Type,Return_Count,Is_Verified_Mobile,Is_RTO
41912,Rural,Debit Card,8,True,0
42778,Metro City,COD,3,False,0
48324,Rural,UPI,8,True,0
13000,Urban,UPI,4,True,0
44306,Rural,Debit Card,6,False,0
7731,Urban,Net Banking,10,False,0
12977,Urban,COD,5,True,1
43174,Rural,COD,2,False,0
43078,Metro City,COD,9,True,1
6538,Urban,COD,2,True,0
10614,Urban,UPI,4,True,0
39531,Metro City,UPI,2,True,0
13161,Urban,COD,8,False,1
560,Urban,COD,6,True,1
9677,Metro City,COD,8,True,1
26316,Rural,Net Banking,2,False,0
5722,Rural,COD,8,True,1
25834,Urban,Net Banking,10,True,0
25760,Rural,Credit Card,0,True,0
19150,Urban,Credit Card,6,True,0
4380,Urban,COD,9,True,1
35737,Rural,Credit Card,4,True,0
25420,Rural,Credit Card,1,False,0
22158,Urban,Net Banking,1,True,0
21379,Urban,UPI,3,False,0
12753,Urban,COD,10,True,1
18216,Rural,Credit Card,3,True,0
28150,Metro City,UPI,2,True,0
19181,Metro City,UPI,5,False,0
41083,Urban,Net Banking,3,False,0
31856,Urban,COD,7,True,1
7323,Metro City,Debit Card,10,True,0
6695,Rural,Net Banking,2,False,0
2694,Urban,Net Banking,2,False,0
8275,Urban,Credit Card,6,True,0
26541,Rural,Debit Card,4,False,0
10878,Rural,Debit Card,0,False,0
3211,Rural,UPI,8,False,0
10288,Urban,Debit Card,5,False,0
41466,Urban,Debit Card,2,False,0
22709,Rural,COD,10,False,1
39092,Metro City,COD,1,False,0
45390,Metro City,COD,5,True,1
20544,Urban,UPI,8,True,0
3322,Metro City,Net Banking,4,True,0
13869,Metro City,COD,8,True,1
2250,Metro City,COD,10,True,1
36125,Rural,Credit Card,7,False,0
8065,Urban,COD,4,True,0
7527,Urban,Net Banking,5,True,0
45527,Urban,Debit Card,6,True,0
22827,Metro City,Net Banking,7,False,0
44316,Metro City,UPI,5,True,0
47093,Urban,UPI,3,True,0
43733,Urban,COD,6,True,1
42977,Rural,COD,2,False,0
12443,Metro City,Net Banking,1,True,0
29679,Urban,COD,1,False,0
1906,Metro City,COD,8,True,1
43235,Metro City,Net Banking,2,True,0
23360,Metro City,Net Banking,8,False,0
24975,Rural,UPI,4,True,0
29679,Urban,Credit Card,8,False,0
8347,Urban,Net Banking,6,True,0
33831,Urban,Net Banking,3,False,0
48089,Rural,COD,8,True,1
26715,Metro City,Debit Card,0,True,0
5056,Metro City,COD,2,True,1
36904,Urban,UPI,6,True,0
24857,Metro City,COD,9,False,1
40037,Rural,UPI,2,False,0
48089,Rural,UPI,10,False,0
35226,Rural,Credit Card,2,False,0
11956,Urban,Net Banking,2,True,0
7048,Rural,Debit Card,4,False,0
780,Urban,Credit Card,0,True,0
20027,Metro City,COD,5,False,1
32057,Rural,COD,0,True,0
44281,Rural,Net Banking,10,True,0
17788,Metro City,UPI,5,False,0
39862,Metro City,Net Banking,8,False,0
9073,Rural,COD,5,True,1
11042,Urban,Debit Card,9,True,0
45003,Metro City,Credit Card,5,True,0
39867,Rural,COD,10,True,1
45029,Rural,Debit Card,10,True,0
27105,Urban,COD,7,True,1
26074,Urban,Debit Card,4,True,0
37035,Rural,Debit Card,4,False,0
9533,Rural,UPI,8,False,0
47530,Urban,UPI,8,False,1
23322,Rural,Credit Card,1,False,0
10898,Urban,COD,1,True,0
23843,Metro City,Credit Card,7,True,0
39066,Urban,Credit Card,3,True,0
6949,Rural,Debit Card,6,True,0
26429,Rural,UPI,8,True,0
36968,Metro City,COD,5,True,1
38167,Rural,UPI,10,True,0
585,Metro City,COD,3,True,1
29491,Rural,Debit Card,10,False,0
28499,Metro City,Net Banking,6,True,0
15142,Urban,UPI,4,False,0
39914,Rural,COD,4,False,1
49070,Metro City,Net Banking,10,False,0
11052,Metro City,Net Banking,7,False,0
45064,Metro City,Net Banking,1,False,0
6761,Urban,UPI,7,True,0
34067,Rural,UPI,3,False,0
791,Urban,COD,8,True,1
12987,Rural,Credit Card,10,True,0
34965,Metro City,Debit Card,7,True,0
18005,Metro City,UPI,10,False,0
7045,Urban,Credit Card,9,False,0
557,Urban,UPI,4,True,0
36100,Urban,Debit Card,6,True,0
24332,Urban,COD,0,True,1
44955,Urban,Debit Card,8,False,0
44072,Metro City,Credit Card,8,True,0
19662,Urban,UPI,10,True,0
31517,Metro City,Debit Card,8,True,0
8639,Urban,COD,8,True,1
29605,Rural,Net Banking,0,False,0
28054,Metro City,COD,1,False,1
25829,Metro City,UPI,5,True,0
12461,Urban,Credit Card,10,False,0
28711,Urban,Debit Card,3,False,0
23076,Urban,Credit Card,1,True,0
38965,Urban,COD,7,True,1
2013,Rural,UPI,1,False,0
23684,Metro City,Net Banking,8,False,0
44119,Metro City,COD,10,False,1
23214,Metro City,Debit Card,2,True,0
28309,Rural,Credit Card,8,False,0
18285,Urban,COD,2,True,1
35619,Rural,Debit Card,9,True,0
14939,Urban,Credit Card,4,True,0
30147,Rural,UPI,5,True,0
6814,Urban,Net Banking,6,True,0
27795,Rural,Debit Card,3,False,0
21766,Metro City,Debit Card,4,False,0
41499,Metro City,Net Banking,0,True,0
16902,Urban,UPI,10,False,0
36474,Metro City,Net Banking,10,False,0
44467,Metro City,COD,10,True,1
26933,Urban,UPI,3,False,0
39874,Rural,Debit Card,9,False,0
41105,Metro City,COD,0,True,0
25908,Rural,COD,10,False,1
17347,Rural,COD,10,False,1
17082,Rural,Debit Card,4,False,0
18153,Urban,Credit Card,4,True,0
11815,Rural,UPI,9,False,0
45171,Metro City,UPI,4,False,0
10551,Metro City,Credit Card,4,False,0
32837,Urban,COD,0,False,0
47581,Metro City,COD,6,False,1
47598,Urban,COD,6,False,1
15750,Urban,Credit Card,0,True,0
42309,Urban,COD,2,True,0
44644,Metro City,UPI,9,False,0
10389,Urban,UPI,0,True,0
17219,Metro City,COD,10,False,1
5618,Urban,COD,0,True,1
19085,Urban,Credit Card,0,False,0
17436,Urban,COD,0,False,0
11615,Metro City,COD,9,False,1
27046,Urban,COD,5,True,0
31616,Rural,Credit Card,5,True,0
25953,Urban,COD,7,False,0
1380,Rural,Credit Card,9,True,0
31738,Urban,Credit Card,9,True,0
2408,Rural,COD,7,False,1
17541,Urban,Debit Card,9,False,0
44883,Rural,Debit Card,5,True,0
32507,Urban,Debit Card,9,True,0
24855,Metro City,Credit Card,1,False,0
36469,Metro City,Credit Card,2,True,0
31171,Rural,Credit Card,10,True,0
30518,Urban,COD,5,True,1
43318,Rural,UPI,2,True,0
11568,Urban,COD,5,False,0
9957,Rural,Debit Card,4,False,0
39584,Rural,UPI,2,False,0
14894,Urban,COD,1,True,1
1498,Metro City,Net Banking,1,False,0
48381,Urban,Debit Card,2,False,0
17900,Urban,Debit Card,10,True,0
38300,Urban,Debit Card,0,False,0
6340,Rural,Debit Card,10,False,0
24674,Metro City,Net Banking,10,False,0
9883,Metro City,UPI,5,False,0
9450,Rural,Net Banking,1,False,0
7855,Urban,Credit Card,3,True,0
37037,Urban,Credit Card,0,False,0
4169,Urban,COD,3,False,0
32536,Urban,Debit Card,8,True,0
6352,Metro City,Net Banking,5,True,0
31263,Urban,Debit Card,2,False,0
45050,Rural,Debit Card,10,True,0
21529,Rural,COD,2,True,1
37264,Urban,COD,1,False,0
23710,Urban,Credit Card,2,False,0
849,Metro City,Debit Card,2,True,0
33205,Urban,COD,1,True,0
897,Urban,UPI,4,True,0
45810,Metro City,Net Banking,4,True,0
43844,Metro City,COD,4,False,1
34805,Rural,Credit Card,10,False,0
23419,Metro City,UPI,0,False,0
893,Metro City,COD,5,True,1
16897,Urban,COD,5,True,1
18670,Rural,UPI,0,False,0
28211,Rural,Debit Card,7,False,0
23039,Rural,Debit Card,9,True,0
6964,Urban,COD,8,False,1
8225,Metro City,UPI,0,False,0
21598,Rural,Credit Card,6,False,0
28252,Rural,Net Banking,3,True,0
28782,Urban,UPI,5,False,0
17648,Urban,Net Banking,4,True,0
1029,Rural,Credit Card,0,False,0
31874,Rural,Net Banking,5,True,0
29105,Rural,COD,8,False,1
40511,Rural,COD,3,False,1
6644,Rural,COD,4,True,1
28213,Rural,COD,0,True,0
11409,Rural,UPI,7,False,0
31766,Metro City,COD,5,True,1
32326,Rural,Credit Card,4,True,0
9019,Rural,UPI,7,True,0
11301,Urban,Credit Card,8,False,0
39719,Urban,Debit Card,3,True,0
37854,Rural,Credit Card,2,True,0
24382,Urban,UPI,3,False,0
30156,Rural,UPI,10,True,0
6126,Metro City,UPI,9,True,0
34326,Urban,UPI,1,False,0
31045,Urban,Net Banking,0,True,0
24076,Metro City,UPI,4,False,0
20966,Urban,Credit Card,4,False,0
17702,Metro City,Net Banking,10,True,0
22475,Urban,Net Banking,4,False,0
15268,Metro City,Credit Card,5,True,0
45877,Urban,COD,8,False,1
3874,Metro City,UPI,1,True,0
45170,Rural,Debit Card,2,False,0
34926,Urban,COD,5,True,0
20261,Rural,Debit Card,9,True,0
30203,Metro City,COD,3,True,0
35010,Rural,UPI,7,False,0
3244,Rural,COD,8,True,1
38547,Urban,Credit Card,2,False,0
9705,Metro City,UPI,10,True,0
21800,Metro City,COD,1,True,0
46033,Rural,COD,5,True,1
1812,Rural,UPI,9,True,0
43124,Metro City,Debit Card,4,True,0
16437,Urban,Net Banking,1,False,0
29128,Rural,UPI,1,False,0
18762,Metro City,COD,5,False,1
4998,Urban,Net Banking,6,False,0
16215,Metro City,UPI,10,True,0
44389,Rural,Credit Card,4,True,0
28939,Rural,UPI,0,False,0
44613,Urban,Debit Card,8,True,0
33170,Urban,Net Banking,7,True,0
33113,Urban,Net Banking,4,False,0
42680,Rural,Credit Card,6,False,0
17611,Urban,Net Banking,2,True,0
47340,Rural,Credit Card,4,False,0
4724,Rural,COD,3,False,1
24827,Rural,COD,0,True,0
42803,Rural,Debit Card,0,True,0
22047,Rural,Debit Card,0,False,0
29388,Rural,UPI,9,False,0
4171,Urban,COD,7,False,1
49603,Metro City,Net Banking,7,False,0
19594,Urban,UPI,9,False,0
35729,Urban,Credit Card,0,False,0
38961,Rural,UPI,4,False,0
43259,Metro City,Debit Card,6,True,0
38084,Metro City,COD,8,False,1
13224,Urban,UPI,1,False,0
35201,Rural,Net Banking,8,False,0
41775,Rural,COD,7,True,1
3571,Urban,Credit Card,1,False,0
7071,Urban,UPI,7,False,0
12247,Metro City,Net Banking,7,False,0
22746,Urban,COD,8,True,1
27393,Metro City,Debit Card,4,False,0
45544,Rural,COD,0,False,0
20107,Metro City,Debit Card,6,False,0
33383,Rural,COD,7,True,1
17825,Metro City,COD,6,True,1
45195,Rural,Debit Card,9,False,0
23444,Urban,Debit Card,5,False,0
31631,Rural,Debit Card,2,False,0
23142,Urban,Net Banking,0,False,0
25799,Rural,COD,8,False,1
38623,Metro City,UPI,0,False,0
48201,Urban,Credit Card,6,False,0
31451,Rural,COD,9,True,1
7141,Rural,Credit Card,8,True,0
42504,Rural,COD,1,True,0
24526,Urban,COD,8,True,0
28039,Metro City,UPI,10,False,0
16749,Urban,UPI,2,True,0
30465,Metro City,Credit Card,6,True,0
29890,Metro City,UPI,1,False,0
7933,Metro City,Debit Card,1,True,0
18141,Urban,COD,1,True,0
47418,Rural,Credit Card,7,False,0
25278,Metro City,Debit Card,3,False,0
49254,Rural,Net Banking,3,True,0
21290,Metro City,Net Banking,2,True,0
6255,Rural,Debit Card,1,True,0
17581,Rural,COD,2,True,1
12253,Urban,Net Banking,9,False,0
12501,Rural,UPI,6,True,0
16959,Urban,UPI,9,False,0
41367,Urban,Debit Card,7,True,0
8120,Metro City,COD,2,True,0
14916,Urban,COD,10,True,0
47958,Metro City,Net Banking,9,True,0
13485,Rural,COD,8,True,1
12310,Rural,UPI,6,True,0
39707,Urban,COD,6,True,0
40079,Urban,Credit Card,4,False,0
10879,Rural,UPI,6,True,0
10626,Urban,COD,1,True,0
26639,Metro City,Credit Card,1,True,0
45217,Metro City,Net Banking,5,False,0
17609,Urban,Credit Card,8,True,0
27793,Urban,COD,7,False,1
37229,Urban,Debit Card,4,True,0
35253,Urban,COD,0,True,0
4526,Metro City,UPI,4,True,0
37033,Rural,COD,5,True,1
12952,Urban,Debit Card,1,True,0
49690,Metro City,UPI,0,False,0
33839,Metro City,UPI,0,True,1
5336,Metro City,COD,6,False,1
45656,Urban,COD,0,True,1
15493,Metro City,Debit Card,3,False,0
28509,Rural,UPI,4,True,0
26687,Rural,UPI,9,False,0
45141,Metro City,Credit Card,3,False,0
10355,Metro City,COD,3,True,1
20488,Rural,COD,5,True,1
14680,Metro City,Debit Card,4,True,0
46625,Rural,COD,10,False,0
23099,Urban,COD,8,True,1
20054,Rural,UPI,3,False,0
14094,Metro City,Credit Card,4,False,0
30921,Metro City,Net Banking,5,True,0
23717,Metro City,UPI,4,False,0
13069,Rural,Net Banking,2,False,0
43291,Urban,Debit Card,0,False,0
37088,Urban,COD,2,True,0
29688,Metro City,COD,2,True,0
33956,Rural,Net Banking,0,False,0
18342,Rural,Debit Card,2,False,0
44141,Rural,UPI,0,True,0
34064,Metro City,Credit Card,10,False,0
42751,Metro City,COD,9,False,1
32856,Rural,UPI,8,False,0
41118,Urban,Credit Card,7,False,0
29006,Rural,Credit Card,10,False,0
48563,Urban,COD,10,False,1
28033,Urban,COD,6,False,1
35672,Rural,Credit Card,10,False,0
25702,Urban,UPI,5,True,0
28913,Urban,Debit Card,2,False,0
28435,Metro City,Debit Card,6,True,0
21009,Urban,Debit Card,9,False,0
25935,Urban,Debit Card,1,False,0
26338,Rural,Credit Card,4,False,0
31767,Metro City,COD,5,False,1
47045,Urban,COD,2,False,0
20155,Urban,COD,9,True,1
30234,Urban,Credit Card,5,False,0
28387,Urban,COD,3,True,1
1850,Rural,COD,2,False,1
30108,Metro City,Debit Card,1,False,0
46639,Metro City,Net Banking,6,False,0
4645,Urban,COD,7,False,1
45172,Metro City,COD,8,False,1
26135,Urban,Credit Card,9,True,0
34201,Urban,COD,4,True,1
9753,Metro City,Credit Card,3,True,0
3254,Urban,Credit Card,9,True,0
1303,Rural,COD,2,True,1
10818,Rural,COD,10,False,1
49226,Urban,UPI,10,True,0
49870,Urban,Net Banking,1,False,0
39998,Metro City,Net Banking,4,False,0
36588,Urban,UPI,8,True,0
27923,Urban,Net Banking,5,True,0
28460,Metro City,Credit Card,2,True,0
7415,Urban,COD,8,True,1
20560,Urban,UPI,1,False,0
49759,Rural,Credit Card,1,True,0
5235,Metro City,COD,0,False,1
21245,Metro City,Debit Card,6,True,0
8697,Rural,Credit Card,5,True,0
25129,Metro City,Credit Card,2,False,0
38437,Rural,Net Banking,4,True,0
2257,Rural,Credit Card,8,False,0
16946,Rural,UPI,3,True,0
25375,Rural,UPI,9,False,0
23637,Rural,COD,2,True,1
45866,Rural,Credit Card,8,True,0
25697,Metro City,COD,0,False,1
16949,Urban,Net Banking,5,True,0
18007,Rural,COD,2,False,1
39003,Urban,Debit Card,2,False,0
7354,Metro City,COD,9,True,1
10190,Urban,Credit Card,6,True,0
44727,Rural,UPI,9,False,1
4555,Urban,COD,7,True,1
41164,Urban,COD,7,True,1
27548,Metro City,Credit Card,6,False,0
47611,Rural,UPI,9,True,0
16990,Urban,COD,7,True,1
45972,Rural,COD,4,True,1
43240,Metro City,Net Banking,9,True,0
48668,Rural,Credit Card,8,True,0
17044,Rural,Net Banking,8,True,0
11591,Urban,COD,9,False,1
24669,Metro City,COD,1,False,0
10767,Metro City,UPI,10,False,0
27740,Urban,COD,4,True,1
35374,Urban,COD,0,True,1
2147,Rural,Debit Card,5,True,0
19262,Rural,COD,9,True,1
19675,Urban,UPI,7,True,1
12162,Rural,Credit Card,4,False,0
42430,Metro City,COD,5,False,1
37455,Metro City,Net Banking,6,False,0
9159,Urban,Credit Card,10,False,0
989,Urban,UPI,0,True,0
33736,Urban,COD,2,True,0
4147,Urban,UPI,5,True,0
20368,Urban,COD,6,False,1
13556,Rural,Net Banking,6,False,0
19646,Rural,Credit Card,7,False,0
2148,Urban,UPI,9,True,0
23416,Rural,COD,5,True,1
9157,Rural,COD,4,True,1
20721,Urban,COD,6,True,0
15303,Rural,COD,1,False,1
18917,Rural,Debit Card,6,True,0
7968,Rural,Credit Card,3,True,0
41475,Rural,UPI,1,False,0
23314,Urban,COD,4,True,1
22318,Metro City,COD,10,False,0
22747,Urban,Net Banking,3,False,0
48104,Metro City,COD,3,False,1
16331,Metro City,Credit Card,2,True,0
30823,Rural,COD,10,False,1
28288,Metro City,COD,6,True,0
14094,Rural,Net Banking,0,True,0
33057,Urban,COD,7,True,1
9277,Urban,Credit Card,4,False,0
12500,Urban,Net Banking,3,False,0
29677,Metro City,UPI,0,False,0
46539,Metro City,COD,10,True,1
33621,Urban,Credit Card,7,True,0
28926,Urban,UPI,4,True,0
35010,Rural,Credit Card,4,True,0
10337,Rural,COD,2,True,0
925,Rural,COD,9,False,1
1556,Metro City,Debit Card,6,True,0
25873,Rural,COD,9,True,0
23826,Rural,Credit Card,1,True,0
23114,Urban,Net Banking,3,True,0
48939,Urban,Net Banking,0,False,0
28830,Rural,COD,5,False,0
22494,Rural,Net Banking,2,True,0
25046,Metro City,Debit Card,9,False,0
42333,Metro City,Net Banking,5,True,0
12373,Metro City,UPI,2,False,0
29589,Metro City,COD,8,True,1
25130,Metro City,Credit Card,4,True,0
34171,Metro City,Credit Card,1,False,0
20327,Urban,Credit Card,10,True,0
12681,Rural,Net Banking,2,True,0
21381,Metro City,Debit Card,6,True,0
6158,Rural,COD,0,False,0
30204,Metro City,UPI,6,True,1
34842,Metro City,UPI,10,True,0
49537,Urban,Credit Card,7,False,0
17389,Urban,COD,4,True,1
37605,Metro City,Net Banking,9,False,0
2976,Rural,Net Banking,0,False,0
24948,Metro City,COD,6,False,1
9784,Rural,Net Banking,8,True,0
19403,Urban,COD,2,False,0
4882,Metro City,COD,1,False,0
30627,Urban,COD,7,True,0
22860,Metro City,Debit Card,2,False,0
45230,Metro City,Net Banking,5,False,0
47531,Metro City,COD,4,False,1
29399,Urban,Net Banking,2,False,0
32423,Rural,Debit Card,5,True,0
15764,Urban,UPI,1,True,0
34293,Rural,Credit Card,4,False,0
42494,Metro City,Debit Card,8,True,0
3710,Metro City,Credit Card,7,True,0
23684,Rural,Net Banking,3,True,0
15555,Rural,UPI,9,False,0
40976,Urban,Debit Card,0,False,0
36931,Urban,Debit Card,7,True,0
30943,Metro City,UPI,2,False,0
29346,Rural,Debit Card,7,True,0
6074,Urban,COD,8,True,1
19226,Urban,COD,7,False,0
11732,Rural,Net Banking,1,False,0
48876,Urban,COD,9,False,1
39631,Urban,COD,3,False,0
45712,Urban,UPI,2,False,0
13332,Urban,Credit Card,6,True,0
45524,Urban,Net Banking,6,False,0
7325,Urban,Debit Card,10,False,0
30220,Urban,Debit Card,8,False,0
31329,Rural,COD,10,False,1
27457,Rural,Credit Card,9,True,0
42191,Metro City,COD,4,True,1
36196,Metro City,Credit Card,8,True,0
19458,Urban,Debit Card,6,True,0
26425,Rural,Net Banking,5,True,0
39953,Rural,Debit Card,8,True,0
47021,Rural,Credit Card,1,True,0
37208,Urban,COD,2,False,0
37380,Rural,Credit Card,8,False,0
21465,Urban,COD,4,True,1
48552,Urban,Credit Card,9,True,0
41106,Rural,UPI,4,False,0
23926,Metro City,Net Banking,3,True,0
40248,Metro City,UPI,7,True,0
10917,Urban,Credit Card,7,True,0
47792,Urban,COD,7,False,0
17928,Metro City,COD,10,True,1
23039,Urban,UPI,6,True,0
35721,Metro City,UPI,9,True,0
7731,Metro City,COD,1,True,0
23849,Rural,UPI,5,False,0
30447,Urban,Net Banking,2,True,0
23300,Metro City,COD,4,True,0
29530,Urban,COD,8,False,1
13042,Urban,COD,7,True,1
39424,Urban,UPI,5,False,0
43250,Metro City,UPI,4,False,0
49236,Rural,Credit Card,4,False,0
9962,Urban,Credit Card,6,True,0
6992,Metro City,UPI,5,True,0
33799,Metro City,Net Banking,8,True,0
35222,Rural,Debit Card,1,True,0
42906,Metro City,Net Banking,10,True,0
14701,Rural,UPI,3,False,0
2346,Urban,COD,9,False,1
11973,Metro City,COD,8,True,1
45076,Metro City,COD,5,True,1
21253,Urban,UPI,1,True,0
36390,Rural,Debit Card,0,False,0
36980,Metro City,COD,10,False,1
38484,Metro City,Debit Card,0,True,0
48387,Metro City,UPI,1,True,0
5337,Urban,COD,4,True,1
27094,Metro City,Debit Card,3,True,0
3066,Urban,Debit Card,4,True,0
47130,Urban,UPI,7,True,0
46894,Metro City,COD,10,False,1
36106,Rural,Debit Card,1,True,0
37987,Metro City,UPI,8,True,0
42662,Rural,Credit Card,8,True,0
2140,Rural,Net Banking,1,True,0
19088,Metro City,UPI,1,False,0
22797,Urban,Credit Card,5,False,0
23152,Metro City,Debit Card,3,True,0
39575,Metro City,COD,5,True,1
15166,Urban,UPI,9,True,0
43407,Metro City,COD,10,True,1
10896,Urban,COD,10,False,1
19042,Metro City,COD,6,True,1
4764,Rural,Debit Card,1,False,0
21685,Urban,Debit Card,7,False,0
5584,Urban,Debit Card,3,True,0
5568,Urban,Net Banking,8,True,0
10153,Metro City,Credit Card,0,False,0
9681,Urban,UPI,5,True,0
35393,Metro City,COD,2,False,1
7057,Urban,COD,9,False,1
29526,Metro City,UPI,0,False,0
24435,Urban,Credit Card,5,False,0
11388,Urban,Debit Card,7,True,0
8275,Rural,UPI,0,False,0
45929,Metro City,Net Banking,7,True,0
25409,Rural,UPI,2,True,0
34737,Urban,UPI,0,False,0
21114,Metro City,Net Banking,8,False,0
37695,Urban,Credit Card,2,False,0
22301,Metro City,COD,3,False,1
24298,Metro City,Debit Card,3,True,0
26395,Metro City,Credit Card,1,False,0
10531,Metro City,UPI,3,False,0
24508,Rural,Net Banking,6,True,0
11548,Urban,Net Banking,2,True,0
2454,Rural,Net Banking,9,False,0
9059,Metro City,Credit Card,8,False,0
27379,Urban,Debit Card,1,False,0
31044,Metro City,Net Banking,1,True,0
23475,Urban,COD,6,True,1
22454,Metro City,Net Banking,6,False,0
2140,Rural,Debit Card,2,True,0
28561,Metro City,Net Banking,1,False,0
26398,Metro City,Debit Card,8,False,0
35485,Urban,COD,4,True,1
45152,Rural,COD,10,False,1
3831,Urban,COD,5,True,1
29517,Urban,COD,7,False,1
10329,Rural,COD,4,False,1
18810,Urban,COD,10,False,1
39663,Metro City,COD,7,True,0
7114,Rural,Debit Card,8,False,0
39540,Rural,Debit Card,5,True,0
30520,Metro City,COD,5,False,1
15203,Urban,Net Banking,9,False,0
44963,Rural,Debit Card,8,False,0
46464,Rural,Debit Card,5,True,0
40238,Rural,Net Banking,9,True,0
1136,Urban,Debit Card,2,False,0
27421,Rural,COD,3,True,0
49546,Rural,COD,10,True,1
31086,Rural,UPI,0,False,0
42454,Metro City,COD,2,True,0
4257,Metro City,Credit Card,2,True,0
43529,Urban,Credit Card,4,True,0
9403,Rural,Debit Card,3,True,0
39540,Metro City,Debit Card,8,True,0
44026,Rural,COD,8,False,1
44879,Rural,Credit Card,6,False,0
35310,Urban,UPI,0,True,0
30260,Urban,UPI,6,True,0
49683,Urban,COD,5,False,1
9085,Rural,COD,4,True,1
26972,Rural,COD,4,True,1
37588,Rural,Debit Card,4,True,0
44039,Urban,COD,2,True,0
46355,Metro City,Credit Card,9,True,0
12314,Metro City,Net Banking,8,True,0
42748,Urban,COD,0,True,0
46108,Metro City,COD,7,False,1
45003,Metro City,Credit Card,1,False,0
12577,Rural,COD,8,False,1
17414,Urban,Debit Card,9,False,0
34331,Metro City,UPI,4,False,0
12325,Urban,UPI,3,True,0
5938,Metro City,COD,10,False,1
14545,Urban,Credit Card,3,False,0
31837,Metro City,Debit Card,3,True,0
19468,Metro City,Debit Card,10,True,0
1861,Rural,COD,0,False,1
46423,Metro City,COD,3,True,0
30493,Metro City,Debit Card,8,True,0
24725,Urban,UPI,8,True,0
15334,Rural,Debit Card,5,False,0
39458,Urban,UPI,2,False,0
10862,Rural,COD,5,False,1
37489,Rural,UPI,2,True,0
34000,Rural,Debit Card,6,True,0
15846,Metro City,Credit Card,5,False,0
16123,Metro City,UPI,10,False,0
48303,Urban,Credit Card,0,False,0
15940,Metro City,COD,6,False,1
41582,Metro City,Net Banking,4,True,0
13802,Rural,COD,9,False,1
42417,Metro City,UPI,9,False,0
12133,Rural,COD,10,False,1
44019,Rural,COD,8,False,1
3074,Rural,UPI,3,True,0
29707,Urban,Credit Card,5,False,0
45294,Urban,UPI,9,True,0
15933,Metro City,Credit Card,7,True,0
42552,Rural,Debit Card,4,False,0
14182,Rural,Debit Card,9,True,0
